,CCEQL,CCEQS,CCHHL,CCHHS,MAL,MAS,PCOX,FWEXS,HTXCS,HTXNCS,FWEXL,HTXCL,HTXNCL,MEU,OLD,FWA,PMF,TRA,FWEU,IREQ,IRHH,LOBDV,LTBDV,TPW,WAVFWES,WAVHH,WAVTES,TTHH,TTEQ
X_min,7539.74067817362,2380.27258004917,0.03431001164,0.01100273615,1754.43559534287,190.84414069334,2.11484e-06,440.3136096899,0.00687213647,0.00956625688,3031.16716808939,0.00021558008,0.00904930645,30.49491941504,4.43157e-06,172.51904036188,0.01053019226,1108.19596960512,3.11435783558,6.22713e-06,3.229479e-05,229.14950121063,452.4500108615,0.0578092704,0.12414336719,0.04550916982,0.6235150554,0.13662160742,17710.83590587245
X_max,26748.54801145546,8734.35772611038,0.12173100427,0.0404118108,6339.30285073869,689.08231082066,6.67378e-06,1423.82048145216,0.16525946613,0.02587268859,10479.26507896529,0.00096663567,0.0332937486,60.51644810879,1.654556e-05,508.92042332131,0.04196572729,3292.04912041377,5.80148536186,4.257136e-05,0.00053764764,1102.86049592995,2229.74727263814,0.1836201963,0.52772795391,0.19648094895,1.32991906902,0.62625958814,61287.91991382618
