Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Terrestrial acidification')",iuxo22b94i2x9f5nzutwkfn6urdnquot,5.6061772107611585,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater eutrophication')",iuxo22b94i2x9f5nzutwkfn6urdnquot,0.0016546570778711426,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater eutrophication')",iuxo22b94i2x9f5nzutwkfn6urdnquot,0.005995092477648407,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Ionizing radiation, ecosystem quality')",iuxo22b94i2x9f5nzutwkfn6urdnquot,5.975887085047859e-09,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ionizing radiation, human health')",iuxo22b94i2x9f5nzutwkfn6urdnquot,7.502921895853846e-08,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ionizing radiations')",iuxo22b94i2x9f5nzutwkfn6urdnquot,357.2820041841662,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land occupation, biodiversity')",iuxo22b94i2x9f5nzutwkfn6urdnquot,1.7882814372813358,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land occupation, biodiversity')",iuxo22b94i2x9f5nzutwkfn6urdnquot,1.1768833823923524,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land transformation, biodiversity')",iuxo22b94i2x9f5nzutwkfn6urdnquot,0.01495721588254222,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land transformation, biodiversity')",iuxo22b94i2x9f5nzutwkfn6urdnquot,2.380690441565213,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Thermally polluted water')",iuxo22b94i2x9f5nzutwkfn6urdnquot,8.222376162351691e-05,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",iuxo22b94i2x9f5nzutwkfn6urdnquot,0.00017179705254295464,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Water availability, human health')",iuxo22b94i2x9f5nzutwkfn6urdnquot,6.370179615726168e-05,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Water scarcity')",iuxo22b94i2x9f5nzutwkfn6urdnquot,24.09957433587988,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",iuxo22b94i2x9f5nzutwkfn6urdnquot,0.0016220742819183448,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Total human health')",iuxo22b94i2x9f5nzutwkfn6urdnquot,0.000558105941674164,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Total ecosystem quality')",iuxo22b94i2x9f5nzutwkfn6urdnquot,76.77923307847975,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",xgb72ii85lsfo130fggergb0oxqrajjy,23.785545095272784,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",xgb72ii85lsfo130fggergb0oxqrajjy,7.487728482210833,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, long term')",xgb72ii85lsfo130fggergb0oxqrajjy,0.0001082782777464567,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, short term')",xgb72ii85lsfo130fggergb0oxqrajjy,3.460517615751988e-05,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, long term')",xgb72ii85lsfo130fggergb0oxqrajjy,38.9044925040219,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, short term')",xgb72ii85lsfo130fggergb0oxqrajjy,41.289554008062375,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, long term')",xgb72ii85lsfo130fggergb0oxqrajjy,5.683989551242037,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, short term')",xgb72ii85lsfo130fggergb0oxqrajjy,0.6210384802783371,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Photochemical oxidant formation')",xgb72ii85lsfo130fggergb0oxqrajjy,0.21262859942781068,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Photochemical oxidant formation')",xgb72ii85lsfo130fggergb0oxqrajjy,8.266287439105102e-09,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater ecotoxicity')",xgb72ii85lsfo130fggergb0oxqrajjy,36296.79126911716,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater ecotoxicity, short term')",xgb72ii85lsfo130fggergb0oxqrajjy,1.5068328124240153,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Human toxicity cancer')",xgb72ii85lsfo130fggergb0oxqrajjy,1.352088154010601e-05,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity cancer, short term')",xgb72ii85lsfo130fggergb0oxqrajjy,0.00015388305959939682,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Human toxicity non-cancer')",xgb72ii85lsfo130fggergb0oxqrajjy,4.197068142501927e-05,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity non-cancer, short term')",xgb72ii85lsfo130fggergb0oxqrajjy,5.872376029151158e-05,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater ecotoxicity, long term')",xgb72ii85lsfo130fggergb0oxqrajjy,18.74095205295883,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity cancer, long term')",xgb72ii85lsfo130fggergb0oxqrajjy,1.6070768207080645e-06,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity non-cancer, long term')",xgb72ii85lsfo130fggergb0oxqrajjy,5.459708030209015e-05,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Marine eutrophication')",xgb72ii85lsfo130fggergb0oxqrajjy,0.00910850888005629,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine eutrophication')",xgb72ii85lsfo130fggergb0oxqrajjy,0.07969945278940656,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ozone layer depletion')",xgb72ii85lsfo130fggergb0oxqrajjy,2.732888494084226e-06,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ozone layer depletion')",xgb72ii85lsfo130fggergb0oxqrajjy,6.290279150742905e-09,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Fossil and nuclear energy use')",xgb72ii85lsfo130fggergb0oxqrajjy,518.2935222817099,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Mineral resources use')",xgb72ii85lsfo130fggergb0oxqrajjy,10.342879920362995,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater acidification')",xgb72ii85lsfo130fggergb0oxqrajjy,0.345705653636041,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater acidification')",xgb72ii85lsfo130fggergb0oxqrajjy,0.8116297925287773,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Particulate matter formation')",xgb72ii85lsfo130fggergb0oxqrajjy,0.036815954888840756,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Particulate matter formation')",xgb72ii85lsfo130fggergb0oxqrajjy,4.417914643227411e-05,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Terrestrial acidification')",xgb72ii85lsfo130fggergb0oxqrajjy,0.3592493325773766,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Terrestrial acidification')",xgb72ii85lsfo130fggergb0oxqrajjy,5.137127565847745,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater eutrophication')",xgb72ii85lsfo130fggergb0oxqrajjy,0.0016084453406038238,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater eutrophication')",xgb72ii85lsfo130fggergb0oxqrajjy,0.005827659812372268,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Ionizing radiation, ecosystem quality')",xgb72ii85lsfo130fggergb0oxqrajjy,7.237087195141244e-09,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ionizing radiation, human health')",xgb72ii85lsfo130fggergb0oxqrajjy,9.253554193063897e-08,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ionizing radiations')",xgb72ii85lsfo130fggergb0oxqrajjy,440.6454490397664,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land occupation, biodiversity')",xgb72ii85lsfo130fggergb0oxqrajjy,1.630977877809153,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land occupation, biodiversity')",xgb72ii85lsfo130fggergb0oxqrajjy,1.073360541050105,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land transformation, biodiversity')",xgb72ii85lsfo130fggergb0oxqrajjy,0.013911516033233085,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land transformation, biodiversity')",xgb72ii85lsfo130fggergb0oxqrajjy,2.214249865567172,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Thermally polluted water')",xgb72ii85lsfo130fggergb0oxqrajjy,6.731493897604679e-05,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",xgb72ii85lsfo130fggergb0oxqrajjy,0.00018481091446678202,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Water availability, human health')",xgb72ii85lsfo130fggergb0oxqrajjy,6.809719758188448e-05,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Water scarcity')",xgb72ii85lsfo130fggergb0oxqrajjy,25.925150084649793,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",xgb72ii85lsfo130fggergb0oxqrajjy,0.0013845187125378963,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Total human health')",xgb72ii85lsfo130fggergb0oxqrajjy,0.0005240778716241623,OIL_Boiler,Construction
